"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"297","201322_at","ATP5F1B","506","ATP synthase F1 subunit beta",0.0936454252066046,8.04155012400441,0.174788751991302,0.863127031145168,0.997843349450867,-4.89777195387282
"298","201327_s_at","CCT6A","908","chaperonin containing TCP1 subunit 6A",0.426908767390644,3.56061557223595,0.744845852628635,0.465637725022528,0.997843349450867,-4.77315207610254
"299","201330_at","RARS1","5917","arginyl-tRNA synthetase 1",0.780937002263646,4.82289904652866,1.77616465473679,0.0920049591425738,0.997843349450867,-4.22522107452978
"300","201331_s_at","STAT6","6778","signal transducer and activator of transcription 6",1.09431158412405,7.42378069426451,1.99603177934851,0.0607260392761224,0.997843349450867,-4.0714854172544
"301","201339_s_at","SCP2","6342","sterol carrier protein 2",-0.59067095053492,2.87325479598163,-1.27613178218551,0.217555382253847,0.997843349450867,-4.53361758185723
"302","201343_at","UBE2D2","7322","ubiquitin conjugating enzyme E2 D2",-0.041121055188011,5.05131568791564,-0.0752233459054958,0.940837132367309,0.997843349450867,-4.90382293806519
"303","201349_at","SLC9A3R1","9368","SLC9A3 regulator 1",0.21728019259541,5.17933388721574,0.437287397043096,0.666918855550306,0.997843349450867,-4.85901188389502
"304","201350_at","FLOT2","2319","flotillin 2",0.284214599728366,6.42688752069005,0.623477410448154,0.540513228885604,0.997843349450867,-4.81205697955789
"305","201351_s_at","YME1L1","10730","YME1 like 1 ATPase",-0.131936174462733,4.25651261150117,-0.163084250990994,0.872204275902202,0.997843349450867,-4.89873243474215
"306","201358_s_at","COPB1","1315","coatomer protein complex subunit beta 1",-0.550876025032746,6.38661133095688,-0.884337832172621,0.387760024658255,0.997843349450867,-4.72074694224093
"307","201360_at","CST3","1471","cystatin C",-0.235431220924778,3.20190447096945,-0.441650339789739,0.663814655731473,0.997843349450867,-4.85809299592658
"308","201362_at","IVNS1ABP","10625","influenza virus NS1A binding protein",-0.217533545788308,4.13250603787654,-0.395530944608098,0.696933899753464,0.997843349450867,-4.86735799094121
"309","201368_at","ZFP36L2","678","ZFP36 ring finger protein like 2",0.091936164831937,7.30311799827262,0.134060700073512,0.894789052361067,0.997843349450867,-4.90082811949732
"310","201371_s_at","CUL3","8452","cullin 3",-0.197032570831397,5.46940776484343,-0.386646558033369,0.703389030953695,0.997843349450867,-4.86902863313602
"311","201373_at","PLEC","5339","plectin",-0.0392941419841746,5.93068978824116,-0.0769441039194541,0.939486542476663,0.997843349450867,-4.90375922356825
"312","201375_s_at","PPP2CB","5516","protein phosphatase 2 catalytic subunit beta",-0.0271556200807401,4.29133170284812,-0.0481422289902097,0.962114121642178,0.997843349450867,-4.90463599634642
"313","201379_s_at","TPD52L2","7165","TPD52 like 2",0.588669398306266,5.47105578351061,1.02148915959538,0.320076476286871,0.997843349450867,-4.66163161607654
"314","201384_s_at","NBR1","4077","NBR1 autophagy cargo receptor",0.706673419081185,4.52291588054897,1.05713633386633,0.303935767069576,0.997843349450867,-4.6450943761129
"315","201386_s_at","DHX15","1665","DEAH-box helicase 15",0.711514965292694,6.41328752616584,1.35823348870528,0.190576095449549,0.997843349450867,-4.48773852636543
"316","201389_at","ITGA5","3678","integrin subunit alpha 5",-0.287663215307451,6.95537975711038,-0.578656262230381,0.569736262199858,0.997843349450867,-4.82479209335836
"317","201390_s_at","CSNK2B","1460","casein kinase 2 beta",0.448108669512322,6.90923626398234,0.766278593624747,0.453090249595513,0.997843349450867,-4.76562520337349
"318","201393_s_at","IGF2R","3482","insulin like growth factor 2 receptor",0.535290362235711,5.0308604910271,0.905246041397258,0.376868433621929,0.997843349450867,-4.71220942635561
"319","201394_s_at","RBM5","10181","RNA binding motif protein 5",0.908580570547568,6.89499060708301,1.84320902178615,0.0812321978957673,0.997843349450867,-4.1792975836121
"320","201398_s_at","TRAM1","23471","translocation associated membrane protein 1",-0.319815109910612,7.14964579112612,-0.545388876309091,0.591942451158743,0.997843349450867,-4.83366318904284
"321","201400_at","PSMB3","5691","proteasome 20S subunit beta 3",0.594908280845251,6.40818863431564,1.05904218340352,0.303089566308385,0.997843349450867,-4.64419700965498
"322","201403_s_at","MGST3","4259","microsomal glutathione S-transferase 3",0.467808288952827,5.96354390904651,0.934072845071353,0.362189848517685,0.997843349450867,-4.70015472607245
"323","201419_at","BAP1","8314","BRCA1 associated protein 1",-0.932647793124352,6.30976418410069,-1.75658326681816,0.0953771549742707,0.997843349450867,-4.23846052249471
"324","201426_s_at","VIM","7431","vimentin",0.0696410488764592,8.28104605994417,0.13923428445932,0.890755857569373,0.997843349450867,-4.90048443568504
"325","201432_at","CAT","847","catalase",0.697654503703064,4.70541328780566,1.32065799516339,0.202575049941593,0.997843349450867,-4.50899657185762
"326","201433_s_at","PTDSS1","9791","phosphatidylserine synthase 1",0.220119912257066,6.63048459810454,0.327356429003571,0.747040100446625,0.997843349450867,-4.87922649971412
"327","201438_at","COL6A3","1293","collagen type VI alpha 3 chain",0.0325119032455468,3.61972131332846,0.0762243103215663,0.940051471965009,0.997843349450867,-4.90378605051087
"328","201441_at","COX6B1","1340","cytochrome c oxidase subunit 6B1",0.349336911203451,7.09327582248095,0.751497243751618,0.461721553747664,0.997843349450867,-4.77083696702785
"329","201443_s_at","ATP6AP2","10159","ATPase H+ transporting accessory protein 2",-0.226250997557583,4.18511525611201,-0.526625498893165,0.604654234727724,0.997843349450867,-4.83844619685091
"330","201459_at","RUVBL2","10856","RuvB like AAA ATPase 2",1.02135126337044,5.38274320843396,2.25880258269442,0.0360661379182394,0.997843349450867,-3.87783013806635
"331","201463_s_at","TALDO1","6888","transaldolase 1",0.929811018298384,6.84956364206271,1.33358304628838,0.198382128089152,0.997843349450867,-4.50173326916727
"332","201470_at","GSTO1","9446","glutathione S-transferase omega 1",0.826573591414276,5.92077385412277,1.47395140090555,0.157155493352934,0.997843349450867,-4.41963981967144
"333","201472_at","VBP1","7411","VHL binding protein 1",0.316713316327983,4.19112456683761,0.491217990341369,0.62899645993034,0.997843349450867,-4.84703550449912
"334","201473_at","JUNB","3726","JunB proto-oncogene, AP-1 transcription factor subunit",-0.711408424389053,6.74394702064327,-1.17574200081696,0.254472700807382,0.997843349450867,-4.5867657578459
"335","201477_s_at","RRM1","6240","ribonucleotide reductase catalytic subunit M1",-0.0237125938028466,4.60408326878215,-0.0443116195968654,0.96512647984022,0.997843349450867,-4.90472219888532
"336","201484_at","SUPT4H1","6827","SPT4 homolog, DSIF elongation factor subunit",-0.405384833357076,4.96369743140226,-0.762527805559979,0.455271080810113,0.997843349450867,-4.76695641405009
"337","201487_at","CTSC","1075","cathepsin C",0.770600770058375,4.12753929635887,1.21380466246302,0.239953350014608,0.997843349450867,-4.56700918755229
"338","201489_at","PPIF","10105","peptidylprolyl isomerase F",0.511422269013334,5.55573685518467,0.877308806421555,0.39146781233565,0.997843349450867,-4.7235779211884
"339","201491_at","AHSA1","10598","activator of HSP90 ATPase activity 1",1.0308879393705,7.06091757218872,1.95428334355636,0.0658114562574073,0.997843349450867,-4.1013397299187
"340","201498_at","USP7","7874","ubiquitin specific peptidase 7",0.69283104036449,5.11129480184521,1.10583457351013,0.28284369638088,0.997843349450867,-4.62175059050482
"341","201502_s_at","NFKBIA","4792","NFKB inhibitor alpha",-0.127993877813179,9.21329420358445,-0.244803676356055,0.809278684837296,0.997843349450867,-4.89064661403702
"342","201503_at","G3BP1","10146","G3BP stress granule assembly factor 1",0.4428848059965,4.3030896642992,0.777953915985811,0.446342803026277,0.997843349450867,-4.7614436337068
"343","201511_at","AAMP","14","angio associated migratory cell protein",-0.00841986885373203,6.73994626304355,-0.0167383107928688,0.986822951727207,0.997843349450867,-4.90513196655528
"344","201518_at","CBX1","10951","chromobox 1",0.267937257134532,3.69268808976494,0.515769248624223,0.612069170192905,0.997843349450867,-4.84114056331488
"345","201528_at","RPA1","6117","replication protein A1",1.2925323368654,4.49572297735603,2.14028103906726,0.0457591147382175,0.997843349450867,-3.96629430188962
"346","201531_at","ZFP36","7538","ZFP36 ring finger protein",-0.690658622003745,8.00623491922066,-1.29382134960395,0.211503653728216,0.997843349450867,-4.52391110339053
"347","201532_at","PSMA3","5684","proteasome 20S subunit alpha 3",1.13657821609614,6.08188627029684,1.89819099132024,0.0732401982155382,0.997843349450867,-4.14098669318009
"348","201546_at","TRIP12","9320","thyroid hormone receptor interactor 12",1.07763322230334,6.49806078078785,1.91407417778041,0.0710646944437952,0.997843349450867,-4.12981618791029
"349","201553_s_at","LAMP1","3916","lysosomal associated membrane protein 1",0.766051246635737,7.52693704846972,1.11458541861779,0.279169923223946,0.997843349450867,-4.61746537124399
"350","201565_s_at","ID2","3398","inhibitor of DNA binding 2",0.0608702047325478,5.55223730961334,0.104080381162957,0.918215420155042,0.997843349450867,-4.90256415788166
"351","201568_at","UQCRQ","27089","ubiquinol-cytochrome c reductase complex III subunit VII",-0.175196434694615,5.64107797599537,-0.315546537362547,0.7558464687824,0.997843349450867,-4.88105926239593
"352","201574_at","ETF1","2107","eukaryotic translation termination factor 1",0.373287062470345,5.61608821606779,0.694720979789506,0.495785113753428,0.997843349450867,-4.7899922949578
"353","201584_s_at","DDX39A","10212","DExD-box helicase 39A",-0.48710008187577,6.66533738169468,-0.802301642660826,0.432472279183898,0.997843349450867,-4.75254014889445
"354","201586_s_at","SFPQ","6421","splicing factor proline and glutamine rich",0.0593223336890807,6.52173609408341,0.0946804968089105,0.925577318342799,0.997843349450867,-4.90301862574799
"355","201587_s_at","IRAK1","3654","interleukin 1 receptor associated kinase 1",0.387829462737213,5.76373462243832,0.754614348897478,0.459893148162998,0.997843349450867,-4.7697455747993
"356","201588_at","TXNL1","9352","thioredoxin like 1",0.245724473432119,6.16242626401009,0.412351171564654,0.684777965295034,0.997843349450867,-4.86409387321689
"357","201590_x_at","ANXA2","302","annexin A2",0.635957617381833,6.67809702229948,1.36738765494764,0.187740273928977,0.997843349450867,-4.48249444923456
"358","201591_s_at","NISCH","11188","nischarin",0.3454401410677,6.87221409327772,0.7679820447353,0.452101917630115,0.997843349450867,-4.76501866943093
"359","201592_at","EIF3H","8667","eukaryotic translation initiation factor 3 subunit H",-0.3837141276823,8.11163882308735,-0.755103101524353,0.459606857843367,0.997843349450867,-4.76957407552732
"360","201596_x_at","KRT18","3875","keratin 18",0.0366868695046163,4.11525317408849,0.0819153635592074,0.935585769072032,0.997843349450867,-4.90356706602328
"361","201597_at","COX7A2","1347","cytochrome c oxidase subunit 7A2",0.80955099651303,7.01427734211005,1.39295179265511,0.179999135592041,0.997843349450867,-4.46771687381558
"362","201598_s_at","INPPL1","3636","inositol polyphosphate phosphatase like 1",0.160894194622929,4.90033019499948,0.331467790175878,0.74398264638935,0.997843349450867,-4.87857293785512
"363","201599_at","OAT","4942","ornithine aminotransferase",0.949819910912526,5.04289499513446,1.74385991683941,0.0976252355297914,0.997843349450867,-4.24701957313295
"364","201600_at","PHB2","11331","prohibitin 2",0.166101820714853,6.90192393695311,0.319144743441766,0.753159665596702,0.997843349450867,-4.88050787356707
"365","201603_at","PPP1R12A","4659","protein phosphatase 1 regulatory subunit 12A",0.79632592261553,3.3946986544997,1.51362922422605,0.146863763244677,0.997843349450867,-4.3954196352753
"366","201619_at","PRDX3","10935","peroxiredoxin 3",-0.109102431278738,5.13525160699133,-0.239185303143865,0.81356773742368,0.997843349450867,-4.89130542001094
"367","201625_s_at","INSIG1","3638","insulin induced gene 1",-0.527561376107043,4.12408125202692,-0.837393892577878,0.412961977713946,0.997843349450867,-4.73927597343901
"368","201628_s_at","RRAGA","10670","Ras related GTP binding A",0.749557250725506,5.19025442806708,1.57867954616618,0.131201576671232,0.997843349450867,-4.35480683334211
"369","201630_s_at","ACP1","52","acid phosphatase 1",-0.252463717973588,6.00708511595534,-0.437176355720531,0.666997941468572,0.997843349450867,-4.8590351552192
"370","201631_s_at","IER3","8870","immediate early response 3",0.391893699784842,6.34511513885275,0.394214347698597,0.697889017380164,0.997843349450867,-4.86760790206293
"371","201636_at","FXR1","8087","FMR1 autosomal homolog 1",0.483966056354534,2.98750579635717,1.06442807686417,0.300707384609022,0.997843349450867,-4.64165387448843
"372","201641_at","BST2","684","bone marrow stromal cell antigen 2",-0.369639254759859,4.87645288156046,-0.69131086851795,0.497876386211479,0.997843349450867,-4.79109878729878
"373","201648_at","JAK1","3716","Janus kinase 1",1.23557516919074,7.08778375022316,2.26859730398472,0.0353562223696065,0.997843349450867,-3.8704489493586
"374","201649_at","UBE2L6","9246","ubiquitin conjugating enzyme E2 L6",1.02775764213271,6.12797214942821,1.94142205047462,0.0674528824771394,0.997843349450867,-4.11047847813071
"375","201651_s_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",0.539674007694517,4.28556848079365,0.917413403664297,0.370624990168848,0.997843349450867,-4.7071612309356
"376","201653_at","CNIH1","10175","cornichon family AMPA receptor auxiliary protein 1",0.134689160802555,4.33999580305571,0.227823901528746,0.822259377394742,0.997843349450867,-4.89259133421744
"377","201664_at","SMC4","10051","structural maintenance of chromosomes 4",0.1951786288558,4.62153102076719,0.392943518989125,0.698811424148832,0.997843349450867,-4.86784835539485
"378","201666_at","TIMP1","7076","TIMP metallopeptidase inhibitor 1",0.911559654254781,4.96267649033072,1.75558048019808,0.0955526953674074,0.997843349450867,-4.23913635458854
"379","201669_s_at","MARCKS","4082","myristoylated alanine rich protein kinase C substrate",0.303178842626078,2.6535319069528,0.665744731015794,0.513715680176856,0.997843349450867,-4.79923383529154
"380","201672_s_at","USP14","9097","ubiquitin specific peptidase 14",0.140755369375678,6.32700368511699,0.251758476238036,0.803977996562928,0.997843349450867,-4.88981012621618
"381","201675_at","AKAP1","8165","A-kinase anchoring protein 1",0.148493163433622,3.71810603613317,0.314862368750485,0.756357704729365,0.997843349450867,-4.88116340854719
"382","201694_s_at","EGR1","1958","early growth response 1",-0.59297866661679,4.34184436276272,-0.746393428170414,0.464724772618669,0.997843349450867,-4.77261509332424
"383","201695_s_at","PNP","4860","purine nucleoside phosphorylase",-0.894346103916218,5.61504922315759,-1.80702402572228,0.0869008088098226,0.997843349450867,-4.20419522019127
"384","201696_at","SRSF4","6429","serine and arginine rich splicing factor 4",-0.0307789445820061,6.68853399029991,-0.0572502994963536,0.954954048826492,0.997843349450867,-4.90440236027146
"385","201697_s_at","DNMT1","1786","DNA methyltransferase 1",0.293449138081239,4.82711334347682,0.586029116068975,0.564873585196551,0.997843349450867,-4.82275876100422
"386","201700_at","CCND3","896","cyclin D3",0.441633891720412,6.74198028203618,0.779080446194629,0.445695042709967,0.997843349450867,-4.76103713965093
"387","201703_s_at","PPP1R10","5514","protein phosphatase 1 regulatory subunit 10",0.0506181240716597,6.33513093363976,0.0955221264256123,0.924917870803636,0.997843349450867,-4.9029796837872
"388","201710_at","MYBL2","4605","MYB proto-oncogene like 2",-0.778923601041106,5.24562835312718,-1.52726340482942,0.143458498888437,0.997843349450867,-4.38699909701314
"389","201713_s_at","RANBP2","5903","RAN binding protein 2",0.0294529195421571,4.02490160233182,0.050297856013676,0.960419209452504,0.997843349450867,-4.90458434725754
"390","201714_at","TUBG1","7283","tubulin gamma 1",-0.266386599585652,3.23729115098551,-0.566081270741199,0.578079504893049,0.997843349450867,-4.82820388697945
"391","201716_at","SNX1","6642","sorting nexin 1",0.211909191618672,6.32288813679416,0.487553845041505,0.631541279559475,0.997843349450867,-4.84789162829407
"392","201721_s_at","LAPTM5","7805","lysosomal protein transmembrane 5",0.90961503163245,9.07703167151351,1.47065519162353,0.158036469789604,0.997843349450867,-4.42163250425682
"393","201722_s_at","GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1",0.329626808315569,4.12501264039028,0.730239951987327,0.474307049259965,0.997843349450867,-4.77816999016922
"394","201725_at","CDC123","8872","cell division cycle 123",0.338836371784745,4.36879167813642,0.73252749035581,0.472942973492115,0.997843349450867,-4.77739009004756
"395","201726_at","ELAVL1","1994","ELAV like RNA binding protein 1",0.539749678253293,5.701197757264,0.851150445832305,0.405469919552027,0.997843349450867,-4.73393861521501
"396","201730_s_at","TPR","7175","translocated promoter region, nuclear basket protein",-0.522455432033323,7.04936073732913,-0.863828192879003,0.398643702331917,0.997843349450867,-4.72895176871334
"397","201734_at","CLCN3","1182","chloride voltage-gated channel 3",-0.0116349556109903,5.01126088898538,-0.020373955864203,0.983961210716656,0.997843349450867,-4.90509911996573
"398","201738_at","EIF1B","10289","eukaryotic translation initiation factor 1B",-0.198487863637467,5.36617918767723,-0.344976635174213,0.733967619003092,0.997843349450867,-4.87636914361302
"399","201739_at","SGK1","6446","serum/glucocorticoid regulated kinase 1",0.0293186382566812,6.02340845030945,0.0402270077020506,0.968339175743168,0.997843349450867,-4.90480625042857
"400","201740_at","NDUFS3","4722","NADH:ubiquinone oxidoreductase core subunit S3",-0.318401760302175,5.97596921483355,-0.628220557729379,0.537468755464478,0.997843349450867,-4.81065713232556
"401","201746_at","TP53","7157","tumor protein p53",-0.0828483316046151,3.99258664796237,-0.14638814561326,0.885183948038553,0.997843349450867,-4.89998783545477
"402","201753_s_at","ADD3","120","adducin 3",-0.260870403297788,6.28965199412295,-0.340335149423587,0.737403255614543,0.997843349450867,-4.87713608101625
"403","201754_at","COX6C","1345","cytochrome c oxidase subunit 6C",0.461652532483465,6.44945093381396,0.984155475513165,0.337621060626737,0.997843349450867,-4.67844139909121
"404","201756_at","RPA2","6118","replication protein A2",-0.116652234714876,5.55814539943451,-0.23783772358301,0.814597382217444,0.997843349450867,-4.89146118333413
"405","201761_at","MTHFD2","10797","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",0.682816099767735,5.5283307512119,0.954541163193661,0.352005636117729,0.997843349450867,-4.69139783879073
"406","201771_at","SCAMP3","10067","secretory carrier membrane protein 3",0.658714798567639,6.65730132197671,1.3793098816003,0.184097578020511,0.997843349450867,-4.47562691645599
"407","201779_s_at","RNF13","11342","ring finger protein 13",0.696146969410969,5.86524110773386,1.46282010552468,0.160146791485174,0.997843349450867,-4.4263570064919
"408","201783_s_at","RELA","5970","RELA proto-oncogene, NF-kB subunit",0.0503611141324196,6.95786778399272,0.105342507797448,0.917227497173273,0.997843349450867,-4.90249986857873
"409","201786_s_at","ADAR","103","adenosine deaminase RNA specific",0.362587818759113,7.66847891224444,0.67501971071977,0.507936814006962,0.997843349450867,-4.79631538186985
"410","201792_at","AEBP1","165","AE binding protein 1",0.465401919938149,4.04480244826011,1.00633199773453,0.327120263817852,0.997843349450867,-4.66851970734473
"411","201795_at","LBR","3930","lamin B receptor",0.488656837913405,4.03448640780729,0.86302890790886,0.39907184751844,0.997843349450867,-4.72926809165086
"412","201800_s_at","OSBP","5007","oxysterol binding protein",0.356565939827472,6.09031567539149,0.796550369121643,0.435724132033002,0.997843349450867,-4.75466553118129
"413","201803_at","POLR2B","5431","RNA polymerase II subunit B",0.569281713203702,6.74941988752974,1.29176954984594,0.212198772078237,0.997843349450867,-4.52504205795618
"414","201807_at","VPS26A","9559","VPS26, retromer complex component A",0.0736052596004511,4.74329520138724,0.137594296315504,0.892034025006559,0.997843349450867,-4.90059478518225
"415","201832_s_at","USO1","8615","USO1 vesicle transport factor",0.261180466583347,5.41688372121312,0.402838427279325,0.691642211523535,0.997843349450867,-4.86595616110699
"416","201835_s_at","PRKAB1","5564","protein kinase AMP-activated non-catalytic subunit beta 1",-0.27671565208254,4.24319600708636,-0.667983709953205,0.512317279851092,0.997843349450867,-4.79853275075057
"417","201841_s_at","HSPB1","3315","heat shock protein family B (small) member 1",1.25896192081769,5.29175387578811,1.607939666607,0.124626843417007,0.997843349450867,-4.33618647179748
"418","201845_s_at","RYBP","23429","RING1 and YY1 binding protein",0.296583805598277,4.47411205511817,0.457348050825927,0.652697731808458,0.997843349450867,-4.85471388805492
"419","201849_at","BNIP3","664","BCL2 interacting protein 3",-0.170944009162138,3.38780432663914,-0.325297468698688,0.748572890501415,0.997843349450867,-4.87955079045794
"420","201853_s_at","CDC25B","994","cell division cycle 25B",1.23005949729061,7.05487054620621,1.7442175583029,0.0975614237384867,0.997843349450867,-4.2467794597294
"421","201859_at","SRGN","5552","serglycin",-0.517349568195327,6.74157378678118,-0.851297887389417,0.405390098866361,0.997843349450867,-4.73388099283828
"422","201862_s_at","LRRFIP1","9208","LRR binding FLII interacting protein 1",0.161096205958829,3.35869439316965,0.294168646475013,0.771874331258649,0.997843349450867,-4.88420827266712
"423","201864_at","GDI1","2664","GDP dissociation inhibitor 1",0.7312332359392,6.54038821924046,1.4614968466817,0.160505466108957,0.997843349450867,-4.4271532343137
"424","201872_s_at","ABCE1","6059","ATP binding cassette subfamily E member 1",0.0975029376414014,4.43583166840123,0.168275643832056,0.86817584437752,0.997843349450867,-4.89831459853358
"425","201877_s_at","PPP2R5C","5527","protein phosphatase 2 regulatory subunit B'gamma",0.190606510657964,4.96039822543174,0.231437448665763,0.819492340868539,0.997843349450867,-4.892189068226
"426","201883_s_at","B4GALT1","2683","beta-1,4-galactosyltransferase 1",-0.5692221201061,4.38983515566505,-0.940170479125156,0.359135211987153,0.997843349450867,-4.697563054868
"427","201885_s_at","CYB5R3","1727","cytochrome b5 reductase 3",0.137333308187235,6.6246359409302,0.249138791430604,0.805973492775339,0.997843349450867,-4.89012793132938
"428","201891_s_at","B2M","567","beta-2-microglobulin",0.0243518679456685,8.40830242750746,0.0402526149820334,0.968319032894271,0.997843349450867,-4.90480574878503
"429","201892_s_at","IMPDH2","3615","inosine monophosphate dehydrogenase 2",1.1679013872142,6.11925287571231,2.02831362193166,0.0570381574266087,0.997843349450867,-4.04820956946864
"430","201897_s_at","CKS1B","1163","CDC28 protein kinase regulatory subunit 1B",0.148567384522559,4.64354805210392,0.304185974604942,0.764350313336948,0.997843349450867,-4.88275977386153
"431","201899_s_at","UBE2A","7319","ubiquitin conjugating enzyme E2 A",0.24483382227998,5.03839223936221,0.42562147538806,0.675249301855325,0.997843349450867,-4.86142542931599
"432","201900_s_at","AKR1A1","10327","aldo-keto reductase family 1 member A1",1.10058996764884,5.59904178826061,2.10861354499995,0.0487239301774155,0.997843349450867,-3.98963863445554
"433","201908_at","DVL3","1857","dishevelled segment polarity protein 3",0.125310618195325,3.73024803064766,0.254064909288079,0.802222257118812,0.997843349450867,-4.88952760001887
"434","201909_at","RPS4Y1","6192","ribosomal protein S4 Y-linked 1",4.45087993465647,5.70250725118528,5.73325990364052,1.69851542234933e-05,0.0344119224567973,-1.47085945305168
"435","201912_s_at","GSPT1","2935","G1 to S phase transition 1",-0.585257580044646,5.08689159149777,-0.804847949823728,0.431037427824522,0.997843349450867,-4.75159478101014
"436","201920_at","SLC20A1","6574","solute carrier family 20 member 1",0.467622166680435,5.98264912269104,0.918385365930752,0.370129259326257,0.997843349450867,-4.70675544638495
"437","201923_at","PRDX4","10549","peroxiredoxin 4",0.0897113763332702,2.90176708813576,0.186977835285197,0.853694734659189,0.997843349450867,-4.89670134106969
"438","201924_at","AFF1","4299","AF4/FMR2 family member 1",-0.664236225649548,3.64821674451136,-1.19095076547353,0.248593618323204,0.997843349450867,-4.57893045080965
"439","201925_s_at","CD55","1604","CD55 molecule (Cromer blood group)",0.741856779356167,4.24275413937739,1.07249955331451,0.29716268905529,0.997843349450867,-4.63782280454502
"440","201930_at","MCM6","4175","minichromosome maintenance complex component 6",0.115341810190878,5.09210364029111,0.196417205082049,0.846405693124203,0.997843349450867,-4.89582296791265
"441","201938_at","CDK2AP1","8099","cyclin dependent kinase 2 associated protein 1",0.26101913809309,3.31029763529059,0.537369671540964,0.597359048609515,0.997843349450867,-4.8357269077417
"442","201944_at","HEXB","3074","hexosaminidase subunit beta",0.423959020765254,4.5745392028871,0.886277725875489,0.386740826891795,0.997843349450867,-4.71996215570968
"443","201946_s_at","CCT2","10576","chaperonin containing TCP1 subunit 2",1.08809276632371,4.15856276745157,1.59676869256587,0.127103447151267,0.997843349450867,-4.34332055038287
"444","201953_at","CIB1","10519","calcium and integrin binding 1",0.303083022944126,6.54523919642931,0.531974690135822,0.601016777914629,0.997843349450867,-4.83709889559052
"445","201954_at","ARPC1B","10095","actin related protein 2/3 complex subunit 1B",0.756523663270293,5.68414281273525,1.59495873726027,0.127508588828034,0.997843349450867,-4.34447352382864
"446","201955_at","CCNC","892","cyclin C",0.0186731494641323,5.12531581228068,0.0263247251871431,0.979277656092424,0.997843349450867,-4.90503147092047
"447","201957_at","PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B",-0.328988663201514,4.59382203798861,-0.742134962891317,0.467239540763182,0.997843349450867,-4.77409026223322
"448","201963_at","ACSL1","2180","acyl-CoA synthetase long chain family member 1",-0.0404917165489334,3.46217946089446,-0.0883812861994631,0.930514703548963,0.997843349450867,-4.90329916110068
"449","201967_at","RBM6","10180","RNA binding motif protein 6",0.356315466498358,4.60785542305201,0.722739856265513,0.478795780374653,0.997843349450867,-4.78071137563992
"450","201968_s_at","PGM1","5236","phosphoglucomutase 1",0.172029657685615,4.81118767832416,0.373110771537438,0.713268215058857,0.997843349450867,-4.87150272178514
"451","201972_at","ATP6V1A","523","ATPase H+ transporting V1 subunit A",-0.0402524864059854,6.0245932972905,-0.0876592610342073,0.931080823030443,0.997843349450867,-4.90333008481944
"452","201987_at","MED13","9969","mediator complex subunit 13",-0.176880215103488,5.14579267765197,-0.294868401690829,0.771347980119451,0.997843349450867,-4.8841086413716
"453","201989_s_at","CREBL2","1389","cAMP responsive element binding protein like 2",-0.130372834728856,5.47597542716121,-0.296929701082021,0.769798147394933,0.997843349450867,-4.88381379717083
"454","201991_s_at","KIF5B","3799","kinesin family member 5B",-0.0916762486628757,5.13399789452908,-0.184692151381987,0.855461791455376,0.997843349450867,-4.89690756687901
"455","201994_at","MORF4L2","9643","mortality factor 4 like 2",0.354408434817769,5.74622785418411,0.521350334288459,0.608251786665261,0.997843349450867,-4.83976211718601
"456","201998_at","ST6GAL1","6480","ST6 beta-galactoside alpha-2,6-sialyltransferase 1",0.525995080651261,6.47718768033539,0.967282733224868,0.345765899416343,0.997843349450867,-4.68586464933237
"457","201999_s_at","DYNLT1","6993","dynein light chain Tctex-type 1",0.760929569706245,5.4362663108293,1.24890595193447,0.227131521400787,0.997843349450867,-4.54836015329119
"458","202001_s_at","NDUFA6","4700","NADH:ubiquinone oxidoreductase subunit A6",0.147982115086715,5.01361907979737,0.29440625337739,0.771695592200138,0.997843349450867,-4.88417446831134
"459","202012_s_at","EXT2","2132","exostosin glycosyltransferase 2",0.107128935692556,3.85172659706488,0.238291509191749,0.81425061954832,0.997843349450867,-4.8914088287609
"460","202020_s_at","LANCL1","10314","LanC like 1",0.274984460263363,3.82596856478645,0.663524767170576,0.515104323776238,0.997843349450867,-4.79992680783639
"461","202024_at","GET3","439","guided entry of tail-anchored proteins factor 3, ATPase",0.484426532344054,4.40360689251381,0.964696868013919,0.347026033279731,0.997843349450867,-4.68699265851093
"462","202025_x_at","ACAA1","30","acetyl-CoA acyltransferase 1",0.249911976801178,5.5691398384704,0.534656880497275,0.599196918211386,0.997843349450867,-4.83641844262332
"463","202028_s_at","RPL38","6169","ribosomal protein L38",-0.762108571096619,5.3163015198691,-1.22696095113932,0.235084296624135,0.997843349450867,-4.56006711944076
"464","202032_s_at","MAN2A2","4122","mannosidase alpha class 2A member 2",0.173562819683781,5.74263386489103,0.382083670861637,0.706713341182777,0.997843349450867,-4.86987225947175
"465","202038_at","UBE4A","9354","ubiquitination factor E4A",0.425034905737989,5.86099048176958,0.65440884266545,0.520828616661196,0.997843349450867,-4.80274982724166
"466","202042_at","HARS1","3035","histidyl-tRNA synthetase 1",0.933725918269137,6.23415134922707,1.68891036552833,0.107867159491627,0.997843349450867,-4.28357846655993
